stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
26686,GLABAIS Gras Fromage,,4.322747,50.700440,,
26687,GENAPPE La Bastide,,4.280616,50.713337,,
26688,GENAPPE La Bastide,,4.280895,50.713360,,
26689,GENAPPE Ferme des Passavants,,4.335274,50.694762,,
26690,GENAPPE Ferme des Passavants,,4.335114,50.695073,,
26691,GENAPPE Chaussée de Bruxelles,,4.299392,50.708534,,
26692,GENAPPE Chaussée de Bruxelles,,4.300970,50.707849,,
26693,GOSSELIES Athénée,,4.073424,50.701249,,
26694,GOSSELIES Athénée,,4.073424,50.701249,,
26695,GOSSELIES Blériot,,4.078401,50.722068,,
26696,GOSSELIES Blériot,,4.078343,50.721901,,
26697,GOSSELIES Bolland,,4.070083,50.723878,,
26698,GOSSELIES Bolland,,4.069628,50.723806,,
26699,GOSSELIES Calvaire,,4.065128,50.700426,,
26700,GOSSELIES Calvaire,,4.064864,50.700484,,
26701,GOSSELIES Calvaire,,4.066910,50.700725,,
26702,GOSSELIES Calvaire,,4.066796,50.701207,,
26703,GOSSELIES Calvaire,,4.066017,50.700193,,
26704,GOSSELIES Rue des Capucins,,4.069875,50.699100,,
26705,GOSSELIES Clément Ader,,4.070479,50.719874,,
26706,GOSSELIES Clément Ader,,4.070635,50.719852,,
26707,GOSSELIES City Nord,,4.067067,50.705950,,
26708,GOSSELIES City Nord,,4.066415,50.706242,,
26709,GOSSELIES City Nord,,4.065143,50.707105,,
26710,JUMET Colombier,,4.047848,50.689339,,
26711,JUMET Colombier,,4.046835,50.689569,,
26712,GOSSELIES Crusoë,,4.063094,50.704973,,
26713,GOSSELIES Crusoë,,4.063324,50.705662,,
26714,GOSSELIES Avenue des Etats-Unis,,4.076126,50.706645,,
26715,GOSSELIES Avenue des Etats-Unis,,4.076377,50.706756,,
26716,GOSSELIES Avenue des Etats-Unis,,4.077577,50.707252,,
26717,GOSSELIES Avenue des Etats-Unis,,4.074254,50.707101,,
26718,GOSSELIES Avenue des Etats-Unis,,4.070926,50.707165,,
26719,GOSSELIES Rue de la Ferté,,4.056612,50.683898,,
26720,GOSSELIES Rue de la Ferté,,4.057474,50.685050,,
26721,GOSSELIES Chaussée de Fleurus,,4.058147,50.703378,,
26722,GOSSELIES Chaussée de Fleurus,,4.057386,50.703395,,
26723,GOSSELIES Grand Conty,,4.060228,50.693139,,
26724,GOSSELIES Grand Conty,,4.060609,50.693339,,
26725,GOSSELIES Hôpital Notre-Dame,,4.074825,50.699268,,
26726,GOSSELIES Hôpital Notre-Dame,,4.075710,50.699118,,
26727,GOSSELIES Rue de la Limite,,4.051140,50.687580,,
26728,GOSSELIES Rue de la Limite,,4.051100,50.687747,,
26729,GOSSELIES Logistics Caterpillar,,4.073422,50.716693,,
26730,GOSSELIES Logistics Caterpillar,,4.073592,50.716631,,
26731,GOSSELIES Place des Martyrs,,4.061612,50.698449,,
26732,GOSSELIES Moulinex,,4.068460,50.703717,,
26733,GOSSELIES Moulinex,,4.068453,50.703977,,
26734,GOSSELIES Nouvelle Route,,4.094717,50.713539,,
26735,GOSSELIES Nouvelle Route,,4.094211,50.712717,,
26736,GOSSELIES Grand Pièrsoû,,4.079027,50.706608,,
26737,GOSSELIES Robesse,,4.090613,50.711128,,
26738,GOSSELIES Robesse,,4.090789,50.711102,,
26739,GOSSELIES Rosaire,,4.056661,50.689926,,
26740,GOSSELIES Rosaire,,4.055821,50.689288,,
26741,GOSSELIES Sart-les-Moines,,4.051567,50.685661,,
26742,GOSSELIES Sonaca Entrée 1,,4.051324,50.704029,,
26743,GOSSELIES Sonaca Entrée  1,,4.050949,50.703937,,
26744,GOSSELIES Piersoux,,4.074460,50.714557,,
26745,GOSSELIES Piersoux,,4.074337,50.714445,,
26746,GOSSELIES Saint Exupéry,,4.066179,50.721127,,
26747,GOSSELIES Saint Exupéry,,4.066093,50.721112,,
26748,GOSSELIES Saint-Roch,,4.064950,50.698291,,
26749,GOSSELIES Saint-Roch,,4.064940,50.697941,,
26750,GOSSELIES Technofutur 3,,4.077614,50.726702,,
26751,GOSSELIES Technofutur 3,,4.077477,50.726558,,
26752,PONT-A-CELLES L'Aulnois,,4.118666,50.644512,,
26753,PONT-A-CELLES L'Aulnois,,4.119036,50.644508,,
26754,GOUY-LEZ-PIETON Place Chensée,,4.104609,50.639858,,
26755,GOUY-LEZ-PIETON Château de Gouy,,4.079466,50.634810,,
26756,GOUY-LEZ-PIETON Château de Gouy,,4.079582,50.634741,,
26757,GOUY-LEZ-PIETON Rue du Cimetière,,4.090820,50.635026,,
26758,GOUY-LEZ-PIETON Rue du Cimetière,,4.091225,50.634940,,
26759,PONT-A-CELLES Ferme Lecomte,,4.123688,50.646238,,
26760,PONT-A-CELLES Ferme Lecomte,,4.123496,50.646051,,
26761,GOUY-LEZ-PIETON Rue l'Hoir,,4.101125,50.639840,,
26762,GOUY-LEZ-PIETON Rue l'Hoir,,4.101155,50.639500,,
26763,GOUY-LEZ-PIETON Rue de Luttre,,4.099062,50.635725,,
26764,GOUY-LEZ-PIETON Rue de Luttre,,4.099007,50.635213,,
26765,PONT-A-CELLES Rue du Moulin,,4.129520,50.648995,,
26766,PONT-A-CELLES Rue du Moulin,,4.130129,50.648654,,
26767,GOUY-LEZ-PIETON Place Communale,,4.094854,50.635049,,
26768,GOUY-LEZ-PIETON Place Communale,,4.095724,50.634940,,
26769,GERPINNES Bertransart,,3.856807,50.734259,,
26770,GERPINNES Bertransart,,3.857732,50.734558,,
26771,GERPINNES Centre,,3.860064,50.760610,,
26772,GERPINNES Centre,,3.860064,50.760610,,
26773,GERPINNES Rue de la Chasse,,3.856135,50.740865,,
26774,GERPINNES Rue de la Chasse,,3.856296,50.740875,,
26775,GERPINNES Château d'Eau,,3.868333,50.742566,,
26776,GERPINNES Château d' Eau,,3.868552,50.742579,,
26777,GERPINNES Chemin de la Ferrée,,3.897966,50.723976,,
26778,GERPINNES Chemin de la Ferrée,,3.895688,50.723725,,
26779,GERPINNES Eglise des Flaches,,3.863310,50.739765,,
26780,GERPINNES Eglise des Flaches,,3.863155,50.739448,,
26781,GERPINNES Flaches,,3.861085,50.737306,,
26782,GERPINNES Flaches,,3.861413,50.737482,,
26783,GERPINNES Gendarmerie,,3.858151,50.758597,,
26784,GERPINNES Gendarmerie,,3.858334,50.758626,,
26785,GERPINNES Grand Cerf,,3.848800,50.728783,,
26786,GERPINNES Grand Cerf,,3.849142,50.729210,,
26787,GERPINNES Lormaleau,,3.854665,50.748495,,
26788,GERPINNES Lormaleau,,3.854945,50.748774,,
26789,GERPINNES Rue des Saules,,3.865069,50.740350,,
26790,GERPINNES Rue des Saules,,3.865093,50.740238,,
26791,GOURDINNE Allée du Nord,,3.809366,50.702475,,
26792,GOURDINNE Allée du Nord,,3.808609,50.702482,,
26793,GOUTROUX Rue des Alliés,,3.972607,50.653487,,
26794,GOUTROUX Rue des Alliés,,3.974945,50.653102,,
26795,GOUTROUX Ferme Beauregard,,3.980309,50.653786,,
26796,GOUTROUX Ferme Beauregard,,3.980425,50.653841,,
26797,GOUTROUX Chanterelles,,3.988684,50.659054,,
26798,GOUTROUX Chanterelles,,3.988614,50.658994,,
26799,GOUTROUX Château d'Eau,,3.990748,50.651321,,
26800,GOUTROUX Château d'Eau,,3.990962,50.651404,,
26801,GOUTROUX Cimetière,,3.984195,50.651182,,
26802,GOUTROUX Cimetière,,3.984177,50.651254,,
26803,GOUTROUX Cité (Rue des Genévriers),,3.977415,50.654320,,
26804,GOUTROUX Cité (Rue des Genévriers),,3.977472,50.654614,,
26805,GOUTROUX Rue Debaume,,3.991800,50.653841,,
26806,GOUTROUX Rue Debaume,,3.991797,50.653719,,
26807,GOUTROUX Fosse 14,,4.001405,50.649356,,
26808,GOUTROUX Fosse 14,,4.001069,50.649424,,
26809,GOUTROUX Maison Communale,,3.980519,50.651206,,
26810,GOUTROUX Maison Communale,,3.980306,50.651284,,
26811,GOUTROUX Morgnies (M),,3.964978,50.656601,,
26812,GOUTROUX Morgnies (M),,3.964978,50.656601,,
26813,GOUTROUX Pairotte,,3.984990,50.660692,,
26814,GOUTROUX Pairotte,,3.985077,50.660615,,
26815,GOUTROUX Prado,,3.968760,50.655175,,
26816,GOUTROUX Prado,,3.968741,50.654857,,
26817,GOUTROUX Prado,,3.967943,50.654864,,
26818,GOUTROUX Prado,,3.967916,50.654765,,
26819,GOUTROUX Rue Vandekerkhove,,3.974345,50.660214,,
26820,GOUTROUX Rue Vandekerkhove,,3.974675,50.660441,,
26821,GOUTROUX Rue Vandekerkhove,,3.974114,50.659304,,
26822,GOUTROUX Rue Vandekerkhove,,3.974083,50.659189,,
26823,GOUTROUX Rue Vandervelde,,3.996500,50.651808,,
26824,GOUTROUX Rue Vandervelde,,3.996350,50.651785,,
26825,GOUTROUX Rue Wauters,,3.990601,50.656583,,
26826,GOUTROUX Rue Wauters,,3.990109,50.656220,,
26827,GILLY 4 Bras,,3.993027,50.730473,,
26828,GILLY 4 Bras,,3.992522,50.729075,,
26829,GILLY Auduins,,3.983999,50.729567,,
26830,GILLY Auduins,,3.983924,50.729645,,
26831,GILLY Bois de Lobbes,,4.007895,50.732629,,
26832,GILLY Bois de Lobbes,,4.008031,50.732252,,
26833,GILLY Cimetière,,4.019887,50.738720,,
26834,GILLY Cimetière,,4.019778,50.738716,,
26835,GILLY Corvées,,3.981886,50.736595,,
26836,GILLY Corvées,,3.981011,50.736954,,
26837,GILLY Corvées,,3.981386,50.736191,,
26838,GILLY Cité des Vieux,,4.010671,50.728477,,
26839,GILLY Cité des Vieux,,4.010721,50.728623,,
26840,GILLY Brasserie Dussart,,4.017313,50.726821,,
26841,GILLY Brasserie Dussart,,4.017536,50.726769,,
26842,GILLY Gazomètre,,3.992328,50.727189,,
26843,GILLY Gazomètre,,3.992484,50.727432,,
26844,GILLY Gazomètre,,3.992264,50.727203,,
26845,GILLY Gazomètre,,3.991433,50.728232,,
26846,GILLY Gazomètre,,3.991694,50.728252,,
26847,GILLY Haies,,4.001374,50.725558,,
26848,GILLY Haies,,4.001866,50.724935,,
26849,GILLY Hôpital St-Joseph,,3.988969,50.733110,,
26850,GILLY Hôpital St-Joseph,,3.988925,50.733030,,
26851,GILLY Laminoir,,4.018534,50.733587,,
26852,GILLY Laminoir,,4.018521,50.734120,,
26853,GILLY Louvy,,3.997870,50.728888,,
26854,GILLY Louvy,,3.997120,50.729169,,
26855,GILLY Marabout,,4.003963,50.737975,,
26856,GILLY Marabout,,4.004185,50.737976,,
26857,GILLY Mastelles,,4.011667,50.726284,,
26858,GILLY Mastelles,,4.013171,50.726352,,
26859,GILLY Mestdagh,,4.003411,50.726475,,
26860,GILLY Mestdagh,,4.005269,50.726093,,
26861,GILLY Métro,,3.994884,50.730049,,
26862,GILLY Métro,,3.994537,50.730083,,
26863,GILLY Noir Dieu,,4.007535,50.734271,,
26864,GILLY Noir Dieu,,4.007662,50.734259,,
26865,GILLY Nutons,,4.014073,50.730429,,
26866,GILLY Nutons,,4.014002,50.730482,,
26867,GILLY Observatoire,,3.987176,50.733858,,
26868,GILLY Observatoire,,3.985977,50.734397,,
26869,GILLY Place Saint-Pierre,,3.997886,50.736665,,
26870,GILLY Place Saint-Pierre,,3.998061,50.736958,,
26871,GILLY Place du Village,,3.995657,50.734573,,
26872,GILLY Place du Village,,3.995426,50.734455,,
26873,GILLY Mestdagh,,4.003397,50.726465,,
26874,GILLY Rue Didi,,4.003735,50.721330,,
26875,GILLY Rue Didi,,4.003475,50.721517,,
26876,GILLY Rue J. Jaurès,,3.981979,50.733621,,
26877,GILLY Rue J. Jaurès,,3.982252,50.733629,,
26878,GILLY Rue du Repos,,4.006420,50.726162,,
26879,GILLY Rue du Repos,,4.006615,50.726102,,
26880,GILLY Ruisseau,,3.999929,50.742168,,
26881,GILLY Ruisseau,,3.999782,50.741861,,
26882,GILLY Sarrasins,,4.027076,50.739754,,
26883,GILLY Sarrasins,,4.027446,50.739512,,
26884,GILLY Soleilmont,,4.005312,50.745321,,
26885,GILLY Soleilmont,,4.005119,50.745379,,
26886,GILLY Soleilmont,,4.003802,50.745723,,
26887,GILLY Soleilmont,,4.003170,50.745703,,
26888,GILLY Saint-Bernard,,4.002891,50.722800,,
26889,GILLY Saint-Bernard,,4.002751,50.723172,,
26890,GILLY Thiot,,4.009034,50.737826,,
26891,GILLY Thiot,,4.008259,50.737897,,
26892,GILLY Trieux,,4.013914,50.737839,,
26893,GILLY Trieux,,4.014271,50.737920,,
26894,GILLY Rue Wautelet,,3.999390,50.738228,,
26895,GILLY Rue Wautelet,,3.999297,50.738448,,
26896,GILLY Wautelet,,3.999938,50.738463,,
26897,GOZEE Abbaye d'Aulne,,3.901973,50.635911,,
26898,GOZEE Abbaye d'Aulne,,3.902450,50.636279,,
26899,GOZEE Abbaye d'Aulne,,3.902450,50.636279,,
26900,GOZEE Abbaye d'Aulne,,3.901973,50.635911,,
26901,GOZEE Rue Armand Bury,,3.855857,50.645583,,
26902,GOZEE Rue Armand Bury,,3.855862,50.645520,,
26903,GOZEE Rue Armand Bury (Rue de Thuin),,3.854775,50.646021,,
26904,GOZEE Rue Armand Bury (Rue de Thuin),,3.855086,50.645802,,
26905,GOZEE Ferme du Bois de Lobbes,,3.861411,50.632800,,
26906,GOZEE Ferme du Bois de Lobbes,,3.861595,50.632688,,
26907,GOZEE Bout-lâ-Haut,,3.872923,50.655169,,
26908,GOZEE Bout-lâ-Haut,,3.872574,50.654842,,
26909,GOZEE Chemin de l'Abbaye,,3.868258,50.649193,,
26910,GOZEE Chemin de l'Abbaye,,3.867295,50.648489,,
26911,GOZEE Chemin de l'Abbaye,,3.868172,50.648533,,
26912,GOZEE Chemin de l'Abbaye,,3.868077,50.648478,,
26913,GOZEE Rue du Chêne,,3.891296,50.632561,,
26914,GOZEE Rue du Chêne,,3.891024,50.632752,,
26915,GOZEE Clef des Champs,,3.847487,50.645723,,
26916,GOZEE Clef des Champs,,3.847404,50.645585,,
26917,GOZEE Rue Cornettes,,3.851844,50.650385,,
26918,GOZEE Rue Cornettes,,3.851137,50.651053,,
26919,GOZEE La Couronne,,3.863256,50.651643,,
26920,GOZEE La Couronne,,3.861563,50.650978,,
26921,GOZEE Cité Verte (Rue de la Taille Labe),,3.901563,50.652395,,
26922,GOZEE Déversoir (Abbaye d'Aulne),,3.905317,50.636136,,
26923,GOZEE Déversoir (Abbaye d'Aulne),,3.905317,50.636136,,
26924,GOZEE Rue Farcy,,3.871478,50.646315,,
26925,GOZEE Rue Farcy,,3.870837,50.646603,,
26926,GOZEE Grande Ruelle,,3.874475,50.654021,,
26927,GOZEE Grande Ruelle,,3.874076,50.653728,,
26928,GOZEE Habitation n° 62,,3.857579,50.641040,,
26929,GOZEE Habitation n° 62,,3.857828,50.640757,,
26930,GOZEE Chemin d'Hourpes,,3.908471,50.626098,,
26931,GOZEE Chemin d'Hourpes,,3.909574,50.625903,,
26932,GOZEE Chemin d'Hourpes,,3.909574,50.625903,,
26933,GOZEE Chemin d'Hourpes,,3.908471,50.626098,,
26934,GOZEE Bois Leratz,,3.889341,50.656175,,
26935,GOZEE Bois Leratz,,3.888876,50.656097,,
26936,GOZEE Maison 148,,3.871801,50.652076,,
26937,GOZEE Maison 148,,3.872097,50.652298,,
26938,GOZEE Marbisoeul,,3.843931,50.644074,,
26939,GOZEE Marbisoeul,,3.841949,50.643081,,
26940,GOZEE Cour des Miracles,,3.894350,50.631487,,
26941,GOZEE Cour des Miracles,,3.894551,50.631310,,
26942,GOZEE Cour des Miracles,,3.894551,50.631310,,
26943,GOZEE Cour des Miracles,,3.894350,50.631487,,
26944,GOZEE L'Octroi,,3.900381,50.629161,,
26945,GOZEE L'Octroi,,3.900053,50.629184,,
26946,GOZEE L'Octroi,,3.900053,50.629184,,
26947,GOZEE L'Octroi,,3.900381,50.629161,,
26948,GOZEE Plaine de Jeux,,3.861712,50.646888,,
26949,GOZEE Plaine de Jeux,,3.860809,50.646692,,
26950,GOZEE Place (Rue de Beaumont),,3.852696,50.648006,,
26951,GOZEE Place (Rue de Beaumont),,3.852911,50.647983,,
26952,GOZEE Place (Rue de Thuin),,3.853538,50.647693,,
26953,GOZEE Place (Rue de Thuin),,3.853861,50.647441,,
26954,GOZEE Place (Rue de Thuin),,3.852171,50.649298,,
26955,GOZEE Le Rustique,,3.880277,50.656052,,
26956,GOZEE Le Rustique,,3.879631,50.655973,,
26957,GOZEE Viviers,,3.847059,50.655321,,
26958,GOZEE Viviers,,3.846699,50.655590,,
26959,HAM-SUR-HEURE Forge de Biétrau,,3.846668,50.675049,,
26960,HAM-SUR-HEURE Forge de Biétrau,,3.846591,50.674601,,
26961,HAM-SUR-HEURE Claque-Dents,,3.832299,50.690786,,
26962,HAM-SUR-HEURE Claque-Dents,,3.832156,50.690825,,
26963,HAM-SUR-HEURE Rue Dubray,,3.830864,50.674490,,
26964,HAM-SUR-HEURE Rue Dubray,,3.830657,50.674663,,
26965,HAM-SUR-HEURE Place de l'Eglise,,3.835027,50.672030,,
26966,HAM-SUR-HEURE Place de l'Eglise,,3.834840,50.671284,,
26967,HAM-SUR-HEURE Place de l'Eglise,,3.834940,50.672232,,
26968,HAM-SUR-HEURE Lorichaux,,3.858227,50.678039,,
26969,HAM-SUR-HEURE Lorichaux,,3.858822,50.678029,,
26970,HAM-SUR-HEURE Place de Beignée,,3.850058,50.677458,,
26971,HAM-SUR-HEURE Place de Beignée,,3.850212,50.677602,,
26972,HAM-SUR-HEURE La Praille,,3.844052,50.673656,,
26973,HAM-SUR-HEURE La Praille,,3.844698,50.673680,,
26974,HAM-SUR-HEURE Gare S.N.C.B.,,3.831223,50.682733,,
26975,HAM-SUR-HEURE Gare S.N.C.B.,,3.830892,50.681878,,
26976,HAM-SUR-HEURE Rue de Thuillies,,3.828943,50.678322,,
26977,HAM-SUR-HEURE Rue de Thuillies,,3.828676,50.678592,,
26978,HAM-SUR-HEURE Rue de la Verrerie,,3.853375,50.678008,,
26979,HAM-SUR-HEURE Rue de la Verrerie,,3.853996,50.678112,,
26980,HEPPIGNIES Atelier 2000,,4.068570,50.735855,,
26981,HEPPIGNIES Atelier 2000,,4.068463,50.735900,,
26982,HEPPIGNIES Carpet Matic,,4.070944,50.738111,,
26983,HEPPIGNIES Carpet Matic,,4.070830,50.738163,,
26984,HEPPIGNIES Cerisier,,4.078683,50.739303,,
26985,HEPPIGNIES Cerisier,,4.078410,50.739407,,
26986,HEPPIGNIES Château d'Eau,,4.083040,50.741642,,
26987,HEPPIGNIES Château d'Eau,,4.083103,50.741486,,
26988,HEPPIGNIES La Folie,,4.073268,50.735297,,
26989,HEPPIGNIES La Folie,,4.073602,50.735067,,
26990,HEPPIGNIES Verlipack,,4.063454,50.736053,,
26991,HEPPIGNIES Verlipack,,4.063693,50.735880,,
26992,HEPPIGNIES Place Communale,,4.085492,50.739709,,
26993,HEPPIGNIES Place Communale,,4.085358,50.739725,,
26994,THUIN Hauts Trieux,,3.860888,50.617127,,
26995,JONCRET Chapelle,,3.878424,50.747740,,
26996,JONCRET Chapelle,,3.878683,50.747790,,
26997,JONCRET Joncret,,3.883327,50.751678,,
26998,JONCRET Joncret,,3.882146,50.750411,,
26999,JUMET Monument,,4.046743,50.714944,,
27000,JUMET Monument,,4.046521,50.714659,,
27001,JUMET Athénée (Rue Ledoux),,4.019558,50.698421,,
27002,JUMET Altrée,,4.026846,50.708540,,
27003,JUMET Altrée,,4.026941,50.708568,,
27004,JUMET Atelier Protégé Cambier,,4.045090,50.713287,,
27005,JUMET Athénée Royale,,4.018318,50.702058,,
27006,JUMET Athénée Royale,,4.017931,50.702741,,
27007,JUMET Rue Bertaux,,4.030744,50.702475,,
27008,JUMET Rue Bertaux,,4.030680,50.702563,,
27009,JUMET Rue de la Bienfaisance,,4.016106,50.690661,,
27010,JUMET Rue de la Bienfaisance,,4.016672,50.690710,,
27011,JUMET Brulotte,,4.024167,50.700779,,
27012,JUMET Carrosse,,4.051460,50.698988,,
27013,JUMET Carrosse,,4.051481,50.699264,,
27014,JUMET Chef-lieu,,4.037316,50.695811,,
27015,JUMET Chef-lieu,,4.037140,50.695834,,
27016,JUMET Chef-lieu,,4.039075,50.695670,,
27017,JUMET Chef-lieu,,4.039193,50.695695,,
27018,JUMET Rue des Combattants,,4.016476,50.699960,,
27019,JUMET Rue des Combattants,,4.016931,50.700491,,
27020,JUMET Coppée,,4.026227,50.706682,,
27021,JUMET Coppée,,4.026131,50.706708,,
27022,JUMET Rue du Coucou,,4.006705,50.694217,,
27023,JUMET Rue du Coucou,,4.007129,50.693926,,
27024,JUMET Cour Puissant,,4.005828,50.689777,,
27025,JUMET Cour Puissant,,4.004690,50.689551,,
27026,JUMET Daxi,,4.044746,50.718223,,
27027,JUMET Daxi,,4.044681,50.718304,,
27028,JUMET Informatique Défi (Zoning),,4.040706,50.713776,,
27029,JUMET Rue Delvaux (Dépôt Jumet),,4.036647,50.702644,,
27030,JUMET Rue Delvaux (Dépôt Jumet),,4.037340,50.702292,,
27031,JUMET Rue Destrée,,4.009759,50.697878,,
27032,JUMET Rue Destrée,,4.009847,50.698047,,
27033,JUMET Rue Destrée,,4.009707,50.697844,,
27034,JUMET Rue Destrée,,4.009844,50.698045,,
27035,JUMET Devoir,,4.025785,50.708518,,
27036,JUMET Devoir,,4.025677,50.708504,,
27037,JUMET Dewerpe,,4.018019,50.711904,,
27038,JUMET Dewerpe,,4.017963,50.712085,,
27039,JUMET Ecoles des Hamendes,,4.022490,50.722330,,
27040,JUMET Ecoles des Hamendes,,4.022392,50.722825,,
27041,JUMET Ecole de Houbois,,4.023257,50.710270,,
27042,JUMET Ecole de Houbois,,4.023137,50.710350,,
27043,JUMET Sentier de l'Epée,,4.035385,50.704746,,
27044,JUMET Sentier de l'Epée,,4.035901,50.703809,,
27045,JUMET Rue Fagnart,,4.027438,50.697847,,
27046,JUMET Rue aux Fauvettes,,4.032790,50.687981,,
27047,JUMET Rue aux Fauvettes,,4.032424,50.687794,,
27048,JUMET Rue Fourneau,,4.018880,50.703757,,
27049,JUMET Rue Fourneau,,4.018891,50.704087,,
27050,JUMET Fraternité,,4.022197,50.718341,,
27051,JUMET Fraternité,,4.022089,50.718578,,
27052,JUMET Gendarmerie,,4.039273,50.690766,,
27053,JUMET Gendarmerie,,4.039723,50.690670,,
27054,JUMET Chaussée de Gilly,,4.025365,50.703359,,
27055,JUMET Chaussée de Gilly,,4.024017,50.704126,,
27056,JUMET Chaussée de Gilly,,4.025588,50.703401,,
27057,JUMET Chaussée de Gilly,,4.023914,50.704325,,
27058,JUMET Gohissart,,4.012146,50.688697,,
27059,JUMET Gohissart,,4.012104,50.688769,,
27060,JUMET Gohissart,,4.011534,50.687966,,
27061,JUMET Gohissart,,4.011632,50.688024,,
27062,JUMET Hamendes,,4.028381,50.726073,,
27063,JUMET Hamendes,,4.027611,50.725982,,
27064,JUMET Hamendes,,4.018338,50.725155,,
27065,JUMET Rue des Montagnards,,4.020013,50.708716,,
27066,JUMET Rue des Montagnards,,4.020105,50.708450,,
27067,JUMET Rue Hector Denis,,4.023375,50.708156,,
27068,JUMET Rue Hector Denis,,4.023266,50.708304,,
27069,JUMET Heigne,,4.027369,50.686040,,
27070,JUMET Heigne,,4.027917,50.686522,,
27071,JUMET Notre-Dame des Affligés,,4.042165,50.697266,,
27072,JUMET Notre-Dame des Affligés,,4.042243,50.697390,,
27073,JUMET Rue Louis Lambert,,4.022480,50.726250,,
27074,JUMET Rue Louis Lambert,,4.022350,50.726196,,
27075,JUMET Rue Louis Lambert,,4.022820,50.725733,,
27076,JUMET Rue Louis Lambert,,4.022727,50.725821,,
27077,JUMET Rue Ledoux,,4.024932,50.694842,,
27078,JUMET Rue Loos,,4.013920,50.693649,,
27079,JUMET Rue Loos,,4.014413,50.693582,,
27080,JUMET Rue Victor Lucq,,4.007211,50.692873,,
27081,JUMET Rue Victor Lucq,,4.007041,50.691916,,
27082,JUMET Mallavée,,4.029257,50.695046,,
27083,JUMET Mallavée,,4.029314,50.695112,,
27084,JUMET Mallavée,,4.029313,50.695839,,
27085,JUMET Rue de Marchienne,,4.008835,50.689369,,
27086,JUMET Rue de Marchienne,,4.008606,50.689805,,
27087,JUMET Rue de Marchienne,,4.008497,50.689762,,
27088,JUMET Rue de Marchienne,,4.007953,50.689631,,
27089,JUMET Rue Mestdagh,,4.010990,50.694842,,
27090,JUMET Rue Mestdagh,,4.010766,50.695016,,
27091,JUMET Rue du Philosophe,,4.044621,50.721297,,
27092,JUMET Rue du Philosophe,,4.044402,50.721389,,
27093,JUMET Rue des Pierres,,4.023919,50.687332,,
27094,JUMET Rue des Pierres,,4.024042,50.687384,,
27095,JUMET Place de la Coupe,,4.018933,50.692400,,
27096,JUMET Place de la Coupe,,4.019048,50.693370,,
27097,JUMET Place de Houbois,,4.023656,50.712319,,
27098,JUMET Place de Houbois,,4.023548,50.712359,,
27099,JUMET Place Loriaux,,4.020104,50.707102,,
27100,JUMET Place Loriaux,,4.020138,50.706778,,
27101,JUMET Polyclinique,,4.029967,50.696948,,
27102,JUMET Puissant,,4.019646,50.704320,,
27103,JUMET Puissant,,4.020561,50.704241,,
27104,JUMET Rue Puissant,,4.007117,50.691373,,
27105,JUMET Rue Puissant,,4.006117,50.692233,,
27106,JUMET Quairelle,,4.017507,50.687993,,
27107,JUMET Quairelle,,4.016558,50.688051,,
27108,JUMET Régies,,4.025767,50.699312,,
27109,JUMET Révolution,,4.023141,50.715228,,
27110,JUMET Révolution,,4.022793,50.715859,,
27111,JUMET Rogier,,4.021160,50.705677,,
27112,JUMET Rogier,,4.022759,50.705376,,
27113,JUMET Spinois,,4.026386,50.690718,,
27114,JUMET Spinois,,4.026258,50.690707,,
27115,JUMET Trou,,4.032221,50.708825,,
27116,JUMET Trou,,4.032002,50.708707,,
27117,JUMET Brasserie Union,,4.021042,50.688425,,
27118,JUMET Brasserie Union,,4.020343,50.688658,,
27119,JUMET Rue Vandam,,4.011417,50.692738,,
27120,JUMET Rue Vandam,,4.011337,50.692995,,
27121,JUMET Rue du Vigneron,,4.033197,50.689581,,
27122,JUMET Rue du Vigneron,,4.033658,50.689927,,
27123,JUMET Vieille Place,,4.012302,50.686636,,
27124,JUMET Vieille Place,,4.012354,50.686262,,
27125,JAMIOULX Paulin Colle,,3.867985,50.678297,,
27126,JAMIOULX Paulin Colle,,3.868176,50.678548,,
27127,JAMIOULX Château Descamps,,3.872856,50.685771,,
27128,JAMIOULX Château Descamps,,3.872537,50.685633,,
27129,JAMIOULX Eglise,,3.886392,50.686904,,
27130,JAMIOULX Eglise,,3.886266,50.687065,,
27131,JAMIOULX L'Etrier,,3.880520,50.684698,,
27132,JAMIOULX L'Etrier,,3.880265,50.684683,,
27133,JAMIOULX La Pannerie,,3.863931,50.676998,,
27134,JAMIOULX La Pannerie,,3.863674,50.677013,,
27135,JAMIOULX Place,,3.883205,50.687106,,
27136,JAMIOULX Place,,3.883122,50.687174,,
27137,JAMIOULX Prison,,3.884468,50.697701,,
27138,JAMIOULX Prison,,3.884468,50.697701,,
27139,JAMIOULX Rue Thomas,,3.891594,50.687082,,
27140,JAMIOULX Rue Thomas,,3.891138,50.687055,,
27141,JAMIOULX Val d'Heure,,3.871221,50.681508,,
27142,JAMIOULX Val d'Heure,,3.871195,50.681776,,
27143,KEUMIEE Rue de Velaine,,4.061848,50.805650,,
27144,KEUMIEE Rue de Velaine,,4.062213,50.806127,,
27145,LAMBUSART Chez Castin,,4.038608,50.774455,,
27146,LAMBUSART Chez Castin,,4.038453,50.774471,,
27147,LAMBUSART Pont du Chemin de Fer,,4.045832,50.780134,,
27148,LAMBUSART Pont du Chemin de Fer,,4.046074,50.780486,,
